2021/10/26,15:50:06,move_back,0000/00/00,00:00:00
2021/10/26,15:50:06,stop,0000/00/00,00:00:00
2021/10/26,15:50:06,move_back,0000/00/00,00:00:00
2021/10/26,15:50:06,stop,0000/00/00,00:00:00
2021/10/26,15:50:06,move_back,0000/00/00,00:00:00
2021/10/26,15:50:06,stop,0000/00/00,00:00:00
2021/10/26,15:50:06,move_back,0000/00/00,00:00:00
2021/10/26,15:50:06,stop,0000/00/00,00:00:00
2021/10/26,15:50:07,move_back,0000/00/00,00:00:00
2021/10/26,15:50:07,stop,0000/00/00,00:00:00
2021/10/26,15:50:08,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:08,stop,0000/00/00,00:00:00
2021/10/26,15:50:08,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:08,stop,0000/00/00,00:00:00
2021/10/26,15:50:08,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:08,stop,0000/00/00,00:00:00
2021/10/26,15:50:09,turn_left,0000/00/00,00:00:00
2021/10/26,15:50:09,stop,0000/00/00,00:00:00
2021/10/26,15:50:09,turn_left,0000/00/00,00:00:00
2021/10/26,15:50:09,stop,0000/00/00,00:00:00
2021/10/26,15:50:09,turn_left,0000/00/00,00:00:00
2021/10/26,15:50:09,stop,0000/00/00,00:00:00
2021/10/26,15:50:10,turn_left,0000/00/00,00:00:00
2021/10/26,15:50:10,stop,0000/00/00,00:00:00
2021/10/26,15:50:10,turn_left,0000/00/00,00:00:00
2021/10/26,15:50:10,stop,0000/00/00,00:00:00
2021/10/26,15:50:10,turn_left,0000/00/00,00:00:00
2021/10/26,15:50:10,stop,0000/00/00,00:00:00
2021/10/26,15:50:11,stop,0000/00/00,00:00:00
2021/10/26,15:50:11,stop,0000/00/00,00:00:00
2021/10/26,15:50:11,stop,0000/00/00,00:00:00
2021/10/26,15:50:12,stop,0000/00/00,00:00:00
2021/10/26,15:50:12,stop,0000/00/00,00:00:00
2021/10/26,15:50:12,stop,0000/00/00,00:00:00
2021/10/26,15:50:12,stop,0000/00/00,00:00:00
2021/10/26,15:50:12,stop,0000/00/00,00:00:00
2021/10/26,15:50:13,stop,0000/00/00,00:00:00
2021/10/26,15:50:38,stop,0000/00/00,00:00:00
2021/10/26,15:50:38,stop,0000/00/00,00:00:00
2021/10/26,15:50:38,stop,0000/00/00,00:00:00
2021/10/26,15:50:39,stop,0000/00/00,00:00:00
2021/10/26,15:50:39,stop,0000/00/00,00:00:00
2021/10/26,15:50:39,stop,0000/00/00,00:00:00
2021/10/26,15:50:39,stop,0000/00/00,00:00:00
2021/10/26,15:50:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:50:40,stop,0000/00/00,00:00:00
2021/10/26,15:50:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:50:40,stop,0000/00/00,00:00:00
2021/10/26,15:50:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:50:41,stop,0000/00/00,00:00:00
2021/10/26,15:50:41,turn_left,0000/00/00,00:00:00
2021/10/26,15:50:41,stop,0000/00/00,00:00:00
2021/10/26,15:50:42,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:42,stop,0000/00/00,00:00:00
2021/10/26,15:50:42,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:42,stop,0000/00/00,00:00:00
2021/10/26,15:50:42,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:42,stop,0000/00/00,00:00:00
2021/10/26,15:50:42,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:42,stop,0000/00/00,00:00:00
2021/10/26,15:50:43,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:43,stop,0000/00/00,00:00:00
2021/10/26,15:50:43,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:43,stop,0000/00/00,00:00:00
2021/10/26,15:50:43,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:43,stop,0000/00/00,00:00:00
2021/10/26,15:50:43,turn_right,0000/00/00,00:00:00
2021/10/26,15:50:43,stop,0000/00/00,00:00:00
2021/10/26,15:50:45,move_back,0000/00/00,00:00:00
2021/10/26,15:50:45,stop,0000/00/00,00:00:00
2021/10/26,15:50:45,move_back,0000/00/00,00:00:00
2021/10/26,15:50:45,stop,0000/00/00,00:00:00
2021/10/26,15:50:45,move_back,0000/00/00,00:00:00
2021/10/26,15:50:45,stop,0000/00/00,00:00:00
2021/10/26,15:50:45,move_back,0000/00/00,00:00:00
2021/10/26,15:50:46,stop,0000/00/00,00:00:00
2021/10/26,15:50:46,move_back,0000/00/00,00:00:00
2021/10/26,15:50:46,stop,0000/00/00,00:00:00
2021/10/26,15:50:46,move_back,0000/00/00,00:00:00
2021/10/26,15:50:46,stop,0000/00/00,00:00:00
2021/10/26,15:50:46,move_back,0000/00/00,00:00:00
2021/10/26,15:50:46,stop,0000/00/00,00:00:00
2021/10/26,15:50:46,move_back,0000/00/00,00:00:00
2021/10/26,15:50:46,stop,0000/00/00,00:00:00
2021/10/26,15:50:47,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:47,stop,0000/00/00,00:00:00
2021/10/26,15:50:48,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:48,stop,0000/00/00,00:00:00
2021/10/26,15:50:48,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:48,stop,0000/00/00,00:00:00
2021/10/26,15:50:48,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:48,stop,0000/00/00,00:00:00
2021/10/26,15:50:48,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:48,stop,0000/00/00,00:00:00
2021/10/26,15:50:48,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:48,stop,0000/00/00,00:00:00
2021/10/26,15:50:49,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:49,stop,0000/00/00,00:00:00
2021/10/26,15:50:49,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:49,stop,0000/00/00,00:00:00
2021/10/26,15:50:49,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:49,stop,0000/00/00,00:00:00
2021/10/26,15:50:49,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:49,stop,0000/00/00,00:00:00
2021/10/26,15:50:49,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:49,stop,0000/00/00,00:00:00
2021/10/26,15:50:49,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:50,stop,0000/00/00,00:00:00
2021/10/26,15:50:50,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:50,stop,0000/00/00,00:00:00
2021/10/26,15:50:50,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:51,stop,0000/00/00,00:00:00
2021/10/26,15:50:51,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:51,stop,0000/00/00,00:00:00
2021/10/26,15:50:51,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:51,stop,0000/00/00,00:00:00
2021/10/26,15:50:51,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:51,stop,0000/00/00,00:00:00
2021/10/26,16:36:51,turn_right,0000/00/00,00:00:00
2021/10/26,16:36:51,stop,0000/00/00,00:00:00
2021/10/26,16:36:52,turn_right,0000/00/00,00:00:00
2021/10/26,16:36:52,stop,0000/00/00,00:00:00
2021/10/26,16:36:52,turn_right,0000/00/00,00:00:00
2021/10/26,16:36:53,stop,0000/00/00,00:00:00
2021/10/26,16:36:53,turn_right,0000/00/00,00:00:00
2021/10/26,16:36:53,stop,0000/00/00,00:00:00
2021/10/26,16:36:54,turn_right,0000/00/00,00:00:00
2021/10/26,16:36:54,stop,0000/00/00,00:00:00
2021/10/26,16:36:55,turn_right,0000/00/00,00:00:00
2021/10/26,16:36:55,stop,0000/00/00,00:00:00
2021/10/26,16:36:56,turn_right,0000/00/00,00:00:00
2021/10/26,16:36:56,stop,0000/00/00,00:00:00
2021/10/26,16:36:56,turn_right,0000/00/00,00:00:00
2021/10/26,16:36:56,stop,0000/00/00,00:00:00
2021/10/26,16:36:57,turn_right,0000/00/00,00:00:00
2021/10/26,16:36:57,stop,0000/00/00,00:00:00
2021/10/26,16:36:57,turn_right,0000/00/00,00:00:00
2021/10/26,16:36:57,stop,0000/00/00,00:00:00
2021/10/26,16:36:58,turn_left,0000/00/00,00:00:00
2021/10/26,16:36:58,stop,0000/00/00,00:00:00
2021/10/26,16:36:58,turn_left,0000/00/00,00:00:00
2021/10/26,16:36:59,stop,0000/00/00,00:00:00
2021/10/26,16:36:59,turn_left,0000/00/00,00:00:00
2021/10/26,16:36:59,stop,0000/00/00,00:00:00
2021/10/26,16:36:59,turn_left,0000/00/00,00:00:00
2021/10/26,16:36:59,stop,0000/00/00,00:00:00
2021/10/26,16:36:59,turn_left,0000/00/00,00:00:00
2021/10/26,16:36:59,stop,0000/00/00,00:00:00
2021/10/26,16:36:59,turn_left,0000/00/00,00:00:00
2021/10/26,16:36:59,stop,0000/00/00,00:00:00
2021/10/26,16:36:59,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:00,stop,0000/00/00,00:00:00
2021/10/26,16:37:00,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:00,stop,0000/00/00,00:00:00
2021/10/26,16:37:01,stop,0000/00/00,00:00:00
2021/10/26,16:37:01,stop,0000/00/00,00:00:00
2021/10/26,16:37:01,stop,0000/00/00,00:00:00
2021/10/26,16:37:02,stop,0000/00/00,00:00:00
2021/10/26,16:37:02,stop,0000/00/00,00:00:00
2021/10/26,16:37:03,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:04,stop,0000/00/00,00:00:00
2021/10/26,16:37:06,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:06,stop,0000/00/00,00:00:00
2021/10/26,16:37:06,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:06,stop,0000/00/00,00:00:00
2021/10/26,16:37:06,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:06,stop,0000/00/00,00:00:00
2021/10/26,16:37:06,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:06,stop,0000/00/00,00:00:00
2021/10/26,16:37:06,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:06,stop,0000/00/00,00:00:00
2021/10/26,16:37:06,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:07,stop,0000/00/00,00:00:00
2021/10/26,16:37:07,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:07,stop,0000/00/00,00:00:00
2021/10/26,16:37:07,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:07,stop,0000/00/00,00:00:00
2021/10/26,16:37:07,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:07,stop,0000/00/00,00:00:00
2021/10/26,16:37:07,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:08,stop,0000/00/00,00:00:00
2021/10/26,16:37:08,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:08,stop,0000/00/00,00:00:00
2021/10/26,16:37:08,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:08,stop,0000/00/00,00:00:00
2021/10/26,16:37:08,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:08,stop,0000/00/00,00:00:00
2021/10/26,16:37:08,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:08,stop,0000/00/00,00:00:00
2021/10/26,16:37:09,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:09,stop,0000/00/00,00:00:00
2021/10/26,16:37:09,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:09,stop,0000/00/00,00:00:00
2021/10/26,16:37:09,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:09,stop,0000/00/00,00:00:00
2021/10/26,16:37:09,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:09,stop,0000/00/00,00:00:00
2021/10/26,16:37:10,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:10,stop,0000/00/00,00:00:00
2021/10/26,16:37:10,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:10,stop,0000/00/00,00:00:00
2021/10/26,16:37:10,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:10,stop,0000/00/00,00:00:00
2021/10/26,16:37:10,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:10,stop,0000/00/00,00:00:00
2021/10/26,16:37:10,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:10,stop,0000/00/00,00:00:00
2021/10/26,16:37:10,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:10,stop,0000/00/00,00:00:00
2021/10/26,16:37:11,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:12,stop,0000/00/00,00:00:00
2021/10/26,16:37:12,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:12,stop,0000/00/00,00:00:00
2021/10/26,16:37:12,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:12,stop,0000/00/00,00:00:00
2021/10/26,16:37:12,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:12,stop,0000/00/00,00:00:00
2021/10/26,16:37:12,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:12,stop,0000/00/00,00:00:00
2021/10/26,16:37:12,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:13,stop,0000/00/00,00:00:00
2021/10/26,16:37:13,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:13,stop,0000/00/00,00:00:00
2021/10/26,16:37:13,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:13,stop,0000/00/00,00:00:00
2021/10/26,16:37:13,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:13,stop,0000/00/00,00:00:00
2021/10/26,16:37:13,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:13,stop,0000/00/00,00:00:00
2021/10/26,16:37:13,turn_left,0000/00/00,00:00:00
2021/10/26,16:37:14,stop,0000/00/00,00:00:00
